Email,Address,Avatar,Avg. Session Length,Time on App,Time on Website,Length of Membership,Yearly Amount Spent
vhenderson@gmail.com,Lake Misty,Pink,30.574905109183465,12.723860029556375,36.021856456081906,3.5026944183212945,1509.3602023660285
davidhorne@hotmail.com,Thomasbury,Red,32.58037660709285,15.253188185219244,37.59197728484735,6.7950102455473065,1664.9214567730976
jenna53@gmail.com,West Paul,Orange,35.60931325481352,14.931072525330073,33.987396242490746,4.824447203824444,1693.28074976438
hamiltonkevin@hotmail.com,South Jason,Green,34.01353814500895,14.109793253433045,36.580389279691225,5.5307079121418266,1673.7907421049028
hstephenson@hotmail.com,Lake Kenneth,Yellow,30.521676165408078,10.361819307775555,35.91314301276994,3.691227780195902,1435.6163547558328
ginacox@gmail.com,Brianstad,Green,35.270820123685304,10.386494538991112,36.74122534242292,5.278152567661339,1641.5659539570634
washingtonamanda@yahoo.com,Port Patrick,Blue,33.67990890548508,11.028537952285248,36.55018206224643,9.092816460803855,1797.0423243747698
hcastillo@gmail.com,Port Stephanie,Orange,32.16759952789013,11.456167973252139,33.63489595613394,6.057712364779034,1597.2882803850605
rmolina@hotmail.com,Sherrimouth,Orange,29.91598148790076,12.931941715162463,39.1216049944726,3.67471221912229,1474.6088238505536
hmunoz@gmail.com,Tinamouth,Yellow,33.86950105974565,12.313750785337179,30.838080858471635,1.253222973089021,1396.397206391238
ijohnson@yahoo.com,Joshuaberg,Yellow,32.67314439406715,12.176850857676346,37.53524121894172,3.448671535833083,1536.4514910371563
nberg@yahoo.com,Kevinland,Orange,33.31261869749447,11.984155570032303,39.59970328096037,4.644864815114766,1591.0836626757548
rodney73@gmail.com,East Scottland,Blue,29.829597279658817,10.745210144431967,36.78990813901421,3.642088797036322,1420.761846745702
lgarner@hotmail.com,Brianfort,Yellow,32.16268588328731,11.577539242453401,33.55492874011255,4.693001902117469,1537.1344481156866
hoffmanbryan@gmail.com,Jamieshire,Red,33.96060924308302,17.367138575969463,38.972409958747825,4.228671120155598,1695.8300648768181
courtneylambert@hotmail.com,Smithchester,Orange,36.75292922260947,13.898432361822776,32.96625502390165,6.036449488252574,1710.950123433177
veronicagrimes@daniel.com,Paulburgh,Green,32.58943675429874,12.540087632298142,36.15791565759872,1.7692065650439504,1409.1362270551506
jacob20@gmail.com,Port Taylorfort,Green,35.88659811813624,9.49912903837361,39.84404517041968,4.332540856064687,1655.1550054449172
cassandra12@phelps-martinez.net,East Brittneystad,Blue,34.57469684169969,10.519113025724256,36.722158388733064,5.116435862126107,1631.6805192280435
jodi67@bailey-price.biz,Gregoryburgh,Red,33.4675699325067,12.415442670613844,37.05236772215407,0.6810042306342643,1390.7637155534228
ramseyzachary@sims-williams.org,Strongbury,Yellow,30.97531643266777,15.21917458658024,40.079334945392034,2.961529172978654,1500.9781767901056
cynthiacarpenter@gmail.com,Port Melaniehaven,Orange,31.059042912938086,12.958103579817106,33.201898818250854,6.286331466944585,1587.9273946756573
youngcarrie@hotmail.com,West Deborahbury,Green,34.2350817414132,12.931103929619901,37.12235707248926,4.396316634383786,1596.463914130632
jamesjennings@morse.net,Tylermouth,Green,31.947008851789576,14.720008590411217,37.01546527726463,5.203929028345639,1664.8284659948883
vegaeric@hotmail.com,Robertsonview,Green,31.7692745624678,10.557444448303157,35.07326842607024,3.247439906771673,1442.3879581302572
shannonsimpson@johnson.info,Port Jodiburgh,Green,32.638779321931416,15.312351195621194,35.44323438787984,2.7604223583101968,1503.8245690320102
carrreginald@yahoo.com,East Katherine,Pink,32.67233833932161,11.733168949227753,39.50775350099538,4.471503472221559,1623.144311788218
jason05@miranda.net,Melissaview,Blue,34.801535952387376,14.816221367273698,32.353792374417125,6.631783040842858,1713.4058011338698
syates@hotmail.com,West Matthew,Yellow,31.98900460347958,15.84025001730415,36.53801420682464,3.852234311271997,1620.6989739106991
maureen55@lynch.com,West Catherine,Orange,34.602480072048635,10.68547909878269,35.23904237087127,4.413052879318508,1589.9781693021102
fmorgan@yahoo.com,Justinberg,Orange,33.879410268108806,12.50007294984482,37.47929159985977,5.074044837880573,1688.6230143440885
fcarney@yahoo.com,Hoodton,Orange,29.652008025275897,14.078226385861122,35.680856688135904,5.888639452645931,1587.1383993327406
garciakelly@gmail.com,Port Rogerfurt,Yellow,33.58901532596661,11.926636105398503,37.43567344693197,5.585290707619559,1692.7336057399261
luismartinez@kim.net,East Jimmy,Blue,27.664483131445795,11.98237479357513,36.855676496394125,5.928740755763288,1571.8854515943647
jhodge@simpson.com,Walterport,Red,31.209553476696026,11.703205895454039,37.086999645292146,2.5108685322437716,1454.2654311218469
brownjanet@west.com,South Katie,Blue,33.9261536931245,8.778813943295628,36.73398628130499,4.689383394643047,1567.4404267143716
lbrooks@williams.info,Terrytown,Green,32.97871379948125,14.614969555198318,37.23866141417393,4.293440918680908,1590.928170351276
vanessa30@dean-woods.com,South Christine,Green,29.464215788076917,10.480642000416525,37.5156449526705,3.6688065932833442,1459.6518498000298
dfrank@gmail.com,Gravesville,Blue,30.761676466052904,7.921473197997816,37.15909300635437,3.612938509251243,1444.8076982019406
danielle20@gmail.com,Elizabethburgh,Blue,27.782173773495558,14.593778847915104,36.5249004242924,6.329647191449222,1556.0121621380783
howardlisa@gmail.com,East Andrewchester,Yellow,30.314873485911434,13.469626659277404,39.52405968575969,2.9325419393511565,1516.0097789524996
hnorton@hotmail.com,North Sandra,Yellow,34.1581266986371,9.863843033835188,34.6748965401643,1.472351653698448,1418.318662709747
jeremyjones@gmail.com,West Kenneth,Pink,31.885134122849706,14.672418734633277,42.413493573303654,3.4496354447917073,1539.4372564493308
eedwards@yahoo.com,Williamview,Orange,33.33989108345312,13.830955387145469,34.80875206354654,2.5592911536567917,1503.0540359591257
rodney87@hotmail.com,Elizabethstad,Pink,33.02728876307899,12.500642249724585,35.79300835847833,5.707874383394855,1640.0960931352204
victorpittman@lopez.net,West Devin,Orange,33.065166140999175,11.799263658825533,32.43431126436491,4.270778416686271,1557.286223289234
travis94@foley.com,New Robertborough,Green,35.0462648462261,12.2552826742257,36.24298403345302,5.594575601824598,1609.3833696381791
miguelmiller@hotmail.com,Traciemouth,Pink,32.594178715657954,12.912999030866857,39.20250148445279,3.436785165409381,1504.6107097659485
diane86@hotmail.com,Danielview,Pink,34.82133674611981,10.922703324303114,34.597754419894684,3.1517456076394392,1581.6503461676282
heather86@neal.com,West Megantown,Red,28.045313214124995,14.736098317303716,40.4153455183253,6.452683342843685,1622.8801009337278
hendersontracey@smith.biz,Zacharyshire,Blue,35.222851913688096,13.611274853358719,36.56173990289735,4.783877948288844,1669.709224404726
megan96@collins.net,Ryanfort,Yellow,30.419843815780446,12.229953606827383,33.46872275844001,4.399008315009216,1510.343019350719
rhonda82@collins.com,East Robert,Pink,30.85412055384336,15.986190475689867,34.91511542955237,4.015694060567715,1512.0813169918417
dawsonwendy@yahoo.com,Rosstown,Yellow,31.59076502101749,11.896867292710057,38.17401296396375,3.011733564955585,1479.981383648048
hoodbrett@conner-haas.info,Wrightfort,Orange,35.16771044166288,15.598567831516597,35.66821393044402,3.8333512583026805,1642.7201097563477
elizabethevans@hotmail.com,Johnsonborough,Pink,31.221400301710684,13.085351767746745,41.02241196577322,4.951964404976398,1578.7862914217233
ahall@rodriguez-hoffman.com,Sandraburgh,Orange,31.68822244152729,14.01519443547288,35.265234247403384,6.87398577316132,1669.3631289008972
charlotte99@yahoo.com,Allenmouth,Pink,31.076624563948442,11.765771900593748,36.72014166783293,5.104260530439359,1513.1019363313176
ajohnson@gmail.com,North Emily,Green,33.510789601718876,8.760649422777615,35.41356893936635,2.130734638475337,1469.6842243261056
barkertyler@scott.biz,Danielschester,Red,34.487216669775336,13.458598039438936,39.29522220741654,4.770075610088024,1647.359009762336
gabrielle35@gmail.com,Orrtown,Orange,36.408649031521264,10.12415140307966,33.2654273841857,5.112178582738141,1630.744505007802
johnduffy@hotmail.com,Ericaville,Blue,37.79963499957354,11.274605412936722,31.84550876593375,6.692616486760761,1804.7610683770638
kyleballard@gmail.com,South Deniseville,Blue,34.300361506375936,12.65163463904577,35.65406062973142,5.503995797783521,1674.1391245260734
robertsoncynthia@morgan.com,West Sheenaport,Green,33.731308373738734,11.216477847355309,36.45902631113528,3.948632941160221,1563.1771741818432
stephen49@wu.net,Lake Brandon,Green,30.565320535783577,12.436575028448411,32.763566992915266,4.652126288651836,1496.5274442903487
iroman@hotmail.com,Amyside,Blue,36.818606307461955,12.89912599563031,38.073210920283344,3.657527894649005,1666.9906741520751
anthonylynch@yahoo.com,West Michael,Orange,33.43080621866789,9.551585987648648,38.768776534526324,4.700004851448131,1556.3535263528809
newmanjohn@hotmail.com,Port Williamchester,Blue,32.42187031618473,13.048368051039443,36.115888491602796,8.696505315345094,1844.0935853643155
durhamnicholas@gmail.com,Jeromeland,Red,33.775063538107105,11.257597825121977,35.295358840150946,5.386258307523777,1594.8905945835265
maldonadokimberly@allen.com,Burtonside,Pink,31.72729854521024,10.363895450327117,40.65600103527622,1.1114913822486931,1391.5360681580212
qholloway@hotmail.com,Ronaldchester,Red,28.32465687141729,8.497241094757948,34.21812539112106,4.442604129879675,1361.920169050848
dmalone@hotmail.com,New Samanthaton,Blue,34.143605841867206,9.391245198080401,38.327699997924704,6.355210642760428,1740.968281127632
jared69@hotmail.com,Hicksland,Pink,35.684947703867806,12.547917238046974,35.80563008431615,5.430927169687406,1662.9463065020066
obrienmaria@johnson.info,East Mark,Blue,34.113845270401896,12.58491975364449,37.45730256037703,5.097358059964414,1631.5906120577552
frosales@goodwin-sanchez.com,East Luke,Red,32.985841739996694,13.536791275204807,38.9720569966604,5.356530060174776,1689.8876899108511
nobledevin@gordon.com,Hawkinshaven,Red,33.02654350478272,15.931488800476075,37.79881120452359,4.2392116218230695,1620.7933210622011
parkerstephen@burke-taylor.info,South Douglas,Orange,33.34455949543257,15.21222545936296,32.472366043022795,4.4800450185499106,1545.660373561155
dstein@gmail.com,Lake Mark,Orange,33.283308442177166,14.491538806443243,39.283840648958176,4.15024637436767,1630.087974078552
shawnbarnes@gmail.com,Lake Denise,Red,32.87859736503889,14.8728627212359,32.205187952243534,4.406530561079785,1597.9889900580633
robert02@hotmail.com,Port Hannahfort,Pink,33.0506857589377,12.861651377426323,38.65761844932323,4.097517705632888,1591.0182566137273
nathaniel89@gmail.com,Gregoryton,Orange,36.11002548088093,12.825467205526506,38.12878978260128,4.999657983028839,1686.2062983764026
dmay@butler.com,North Amandafort,Orange,33.944546428693066,15.574523395786475,36.288618601922266,6.693638245897705,1750.723728408626
schwartzkenneth@hotmail.com,New Barry,Yellow,33.21029396804913,12.932830791837079,38.15751030995017,2.2511881102584397,1524.2229524113684
sandra53@yahoo.com,Christophermouth,Yellow,34.31845379259183,12.975519265878232,34.21436583953669,4.821577094747655,1683.7071287168787
scottstevens@rodgers.com,Bettyview,Orange,34.31859797356648,14.831401513681689,33.66519029248313,5.309048300710677,1660.5058127371506
tatematthew@patrick.com,Matthewburgh,Blue,34.89199592553972,11.946954853678417,38.38150007685177,5.332500990553577,1685.817756835195
louismorse@fowler.com,West Nancy,Pink,31.48617717633428,12.230947639250395,36.16582485917077,3.248643497795685,1514.1606331745222
robertarellano@reed-gould.biz,East Laura,Green,32.03894418770442,9.777337365542696,40.73372557834707,3.7388002939322464,1549.4460147072327
maria66@yahoo.com,Lake Michaelberg,Orange,31.372885091611497,11.574872934860634,36.09334874000902,5.957557786529116,1638.152403737743
paul68@diaz-hart.com,Ricestad,Yellow,34.533445846987384,11.840587364142092,34.442474528150726,4.795815198238248,1602.6816662210304
crosbytammy@gibson.info,New Helenbury,Pink,34.43574194881405,11.953443936305007,43.60368825052146,4.323387772125599,1652.5285576146243
nelsonkristen@hotmail.com,South Zachary,Pink,30.45351425495526,14.120950005992958,33.44038564916199,3.951580252145498,1470.7103313262526
amathis@yahoo.com,Joshuachester,Yellow,33.781675625640645,10.482533929047616,37.374950706321926,5.235172823654369,1599.1597669647224
joel92@castro.com,North Jaimeland,Pink,35.744467735735746,15.478250956678764,37.268627061315385,4.3480470166240455,1687.2683647684303
steven53@gmail.com,Cynthiabury,Pink,32.52933472255103,8.379664402196742,38.78388779046552,5.995195962456574,1624.7787457765987
boneal@yahoo.com,Markshire,Yellow,33.62794654785261,13.69638623463639,36.15736796742103,3.1692993583898565,1500.0561582393138
flynnkimberly@gmail.com,Pattersonton,Red,34.46097140564885,14.13329063711324,36.316034470817364,4.048921239754073,1625.2030570587808
aguilarbrian@gmail.com,New Laurafurt,Orange,30.35888352120256,13.883921986651377,36.626976489250154,6.427402016498823,1612.7141310431577
kramermatthew@johnston-jackson.info,Aaronberg,Blue,33.303976317982205,14.691123326134749,41.50177018574844,4.578705065979851,1678.3183675707871
jnguyen@barron.com,Santiagotown,Green,35.54423237948294,12.076735273194407,39.16366525692829,2.3994440617173685,1582.393865702619
kaitlin23@leon.info,Port Nicole,Blue,31.813582366471703,15.00603110830665,34.86626666040239,7.0178328277330575,1694.2863580281912
flogan@anderson.com,Lake Christinaland,Red,34.664932284517654,11.118409167875708,35.67872152714423,4.904493633163571,1646.9879563348984
christine93@parker.com,Leahfort,Red,33.05432321427824,11.2861790055375,36.67187580875832,5.504491229375868,1602.8166969774265
robintran@campbell.biz,West Jennifer,Pink,31.65099071573265,16.638001733792887,34.760706035175204,3.3314716964731916,1537.3404519324508
macdonaldnicholas@palmer-wilson.org,East Robertville,Blue,32.80698289837117,12.853633622336146,32.98235671982592,3.693362771011783,1489.802611794509
christieeaton@yahoo.com,Lake Stevenfort,Red,31.947744151827536,14.403502155924194,35.29830727419139,4.089532557500414,1579.5729045972553
christopherpatterson@mitchell.com,South Justin,Blue,31.223371916474267,13.49226253305931,34.722118384220366,3.26005309426598,1469.3724467541363
teresarussell@yahoo.com,Millerfort,Red,32.49131045509378,13.946639795805257,40.940985353594215,3.897737064668667,1586.7856132704646
uflynn@hotmail.com,Port Veronicaton,Green,33.136852624772246,8.489486399717972,37.21091498476599,2.9829845460842033,1450.5476120284031
dalton23@barr-dixon.com,South Deborah,Red,32.667891234902264,13.252618716960354,33.25203004532983,1.6943937036007948,1481.4322666006412
tammy27@yahoo.com,New Krystalfurt,Blue,32.46925283774232,12.531546300760871,36.22951640603831,2.4452276099671537,1441.6104740410615
connor33@taylor.com,Sanchezview,Pink,33.4519917659312,14.446608592486992,38.096476506033156,3.191872408258792,1565.126883717478
kaylashea@guerra.com,Burnsburgh,Blue,34.0628119499621,10.908587177886098,38.830906299377574,3.826857398267822,1576.7215250131426
mwilliams@yahoo.com,Mullenland,Yellow,30.71180953432052,14.88652818739812,37.496330020684766,3.794644031466879,1506.50354316523
richardaaron@yahoo.com,New Judyborough,Blue,32.49520826123879,10.087192459816682,38.31911244383606,4.957164069346625,1544.941654454989
vfrank@gmail.com,East Jameston,Green,29.052918180012302,11.596586888492437,36.6501340740993,6.690031094946126,1575.1710481643895
rebeccadunn@miller.org,East Mirandaton,Orange,32.675633281931596,9.343414667224966,36.65629227699957,3.953726796330243,1536.4480870679263
shaneclark@richardson.net,North Thomas,Green,33.30105809214324,10.338884755234872,45.23335790193924,3.50883121362955,1620.045874807005
craiglaurie@yahoo.com,Lake Christopherfort,Green,34.139560024330876,12.513894905505282,35.49561385970438,6.330475790424165,1712.7470750898062
chadsmith@gmail.com,Gonzalesside,Red,33.30820961299261,15.236812928335628,33.851998484808455,4.515187539877269,1561.285943666255
ballsamuel@hotmail.com,Lake Jessicahaven,Green,34.096351288108494,12.569942757946585,35.90545971925435,4.4001816802323175,1603.0539374412597
